result #	query	article title	article url	article description	total nr of results indicated by Google	Extra settings	
789	tiered site:netneutrality.michaelgeist.ca	Internet service providers | Neutrality	http://netneutrality.michaelgeist.ca/category/topics/internet-service-providers	Is the shaping the same for all customers regardless of the tiered service? .....  Tier fear The rejection of the principle of net neutrality came during a ...  	23		
790	tiered site:netneutrality.michaelgeist.ca	net neutrality | Neutrality	http://netneutrality.michaelgeist.ca/category/keywords/net-neutrality?page=12	If the Internet evolves into a multi- tiered network, where content providers pay for different levels of service, the possible degradation of its content ...  	23		
791	tiered site:netneutrality.michaelgeist.ca	Internet service providers | Neutrality	http://netneutrality.michaelgeist.ca/category/topics/internet-service-providers?page=13	If the Internet evolves into a multi- tiered network, where content providers pay for different levels of service, the possible degradation of its content ...  	23		
792	tiered site:netneutrality.michaelgeist.ca	Neutrality Blog | Neutrality	http://netneutrality.michaelgeist.ca/category/topics/neutrality-blog?page=3	If the Internet evolves into a multi- tiered network, where content providers pay for different levels of service, the possible degradation of its content ...  	23		
793	tiered site:netneutrality.michaelgeist.ca	crtc | Neutrality	http://netneutrality.michaelgeist.ca/category/keywords/crtc?page=6	If the Internet evolves into a multi- tiered network, where content providers pay for different levels of service, the possible degradation of its content ...  	23		
794	tiered site:netneutrality.michaelgeist.ca	CRTC | Neutrality	http://netneutrality.michaelgeist.ca/category/topics/crtc?page=10	If the Internet evolves into a multi- tiered network, where content providers pay for different levels of service, the possible degradation of its content ...  	23		
795	tiered site:netneutrality.michaelgeist.ca	Internet service providers | Neutrality	http://netneutrality.michaelgeist.ca/category/topics/internet-service-providers?page=2	... they can do bandwidth shaping and start charging for tiers of service? ..... the changes are part of a blueprint to introduce tiered Internet service ...  	23		
796	tiered site:netneutrality.michaelgeist.ca	Net Neutrality | Neutrality	http://netneutrality.michaelgeist.ca/category/topics/net-neutrality?page=3	In essence, they want to introduce tiers of charges based on the amount and type of content to be delivered â from the low bandwidth requirements of eMail ...  	23		
797	tiered site:netneutrality.michaelgeist.ca	Heavy web downloaders face broadband fees | Neutrality	http://netneutrality.michaelgeist.ca/heavy-web-downloaders-face-broadband-fees	... the changes are part of a blueprint to introduce tiered Internet service plans in June that will not only charge users for a designated connection speed ...  	23		
798	tiered site:netneutrality.michaelgeist.ca	Canada | Neutrality	http://netneutrality.michaelgeist.ca/category/jurisdiction/north-america/canada	... they can do bandwidth shaping and start charging for tiers of service? .... the  changes are part of a blueprint to introduce tiered Internet service ...  	23		
799	tiered site:netneutrality.michaelgeist.ca	union des consommateurs | Neutrality	http://netneutrality.michaelgeist.ca/taxonomy/term/371/net-neutrality-questions	Rogers revealed its traffic management practices (throttling P2P upload speeds) and shockingly admitted that all its tiers receive the same upload treatment ...  	23		
800	tiered site:netneutrality.michaelgeist.ca	CRTC | Neutrality	http://netneutrality.michaelgeist.ca/fr/category/topics/crtc?page=10	1 Apr 2008 ... If the Internet evolves into a multi- tiered network, where content providers pay for different levels of service, the possible degradation ...  	23		
801	tiered site:wired.com/epicenter/2009/09/net-neutrality-announcement	FCC Backs Net Neutrality â And Then Some | Epicenter | Wired.com	http://www.wired.com/epicenter/2009/09/net-neutrality-announcement/	Today, most service providers offer tiered products and pricing to consumers ... Rather, tiered pricing and application prioritization are sound business ...  	1		
802	tiered site:wearetheweb.org	WeAreTheWeb	http://wearetheweb.org/email.cfm	Which could lead to a discriminatory, pay-to-play, tiered internet. You are the internet. Please vote to keep your net neutral. Sign this petition to tell ...  	1		
803	tiered site:saveournet.ca	F.A.Q. | SaveOurNet.ca	http://saveournet.ca/content/faq	The existing laws may not prevent big ISPs, for example, from offering new tiered services to content providers, and thereby turning the internet into a ...  	7		
804	tiered site:saveournet.ca	2009: Who Will Control Canada's Digital Soul? | SaveOurNet.ca	http://saveournet.ca/content/2009-who-will-control-canada%E2%80%99s-digital-soul	16 Jan 2009 ... These ISPs want to open a new revenue stream by providing a two- tiered Internet: a fast lane for those who can pay and a slow lane for those ...  	7		
805	tiered site:saveournet.ca	Does Social Media Have an Immune System? | SaveOurNet.ca	http://saveournet.ca/content/does-social-media-have-immune-system	18 Nov 2008 ... we already have a de facto tiered Internet in many markets; work with Bell you can get on the fast unthrottled lane, use independent ...  	7		
806	tiered site:saveournet.ca	Social Media Squad | SaveOurNet.ca	http://saveournet.ca/socialmedia	With the launch of Bell's unthrottled video  store, which competes with independent content  using P2P applications, we already have a de facto tiered  ...  	7		
807	tiered site:saveournet.ca	Sandvine calls net neutrality "laughable," defends filtering ...	http://saveournet.ca/content/sandvine-calls-net-neutrality-laughable-defends-filtering	25 Jun 2008 ... Of course, it's probably no accident that Caputo's vision of a tiered Internet where throttlers are the good guys just happens to need his ...  	7		
808	tiered site:saveournet.ca	Clement: Internet Santa or Grinch? | SaveOurNet.ca	http://saveournet.ca/card?page=1	3 Dec 2009 ... who only seek to make a multi- tiered internet for Canada which will do nothing but put us even farther behind the rest of the developed ...  	7		
809	tiered site:saveournet.ca	Clement: Internet Santa or Grinch? | SaveOurNet.ca	http://saveournet.ca/card	As Industry Minister, you must work with the CRTC and put a stop to this meddling from the large telco's, who only seek to make a multi- tiered internet for ...  	7		
810	tiered site:news.cnet.com/Net-neutrality-showdown/2009-1028_3-6055133.html	Net neutrality showdown - CNET News	http://news.cnet.com/Net-neutrality-showdown/2009-1028_3-6055133.html	Qwest CEO supports tiered Internet. Richard Notebaert says it's a good idea to offer .... I say no two tiered Internet other than Broadband vs dial up. ...  	1		
811	tiered site:searchnetworking.techtarget.com/sDefinition/0,,sid7_gci1207194,00.html	What is Net neutrality? - Definition from Whatis.com - see also ...	http://searchnetworking.techtarget.com/sDefinition/0,,sid7_gci1207194,00.html	27 Oct 2009 ... Proponents of the two- tiered model point out that a tiered business ... Providers argue that if that two- tiered business model is applied to ...  	1		
812	tiered site:thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq	Blackburn: Net neutrality is 'Fairness Doctrine for the Internet ...	http://thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq?page=19	20 Oct 2009 ... effectively allowing telecoms to introduce ' Tiered ' Internet browsing (want to visit Google? Prepare to pay another $9.95 a month!). ...  	2		
813	tiered site:thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq	Blackburn: Net neutrality is 'Fairness Doctrine for the Internet ...	http://thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq?page=3	I think you can make the case that a bill isn't necessary yet, but if ISPs want to throttle internet connections, create tiered internet packages, ...  	2		
814	tiered site:cbc.ca/technology/story/2009/07/02/f-net-neutrality-faq.html	CBC News - Technology & Science - FAQ:  Net neutrality and internet ...	http://www.cbc.ca/technology/story/2009/07/02/f-net-neutrality-faq.html	2 Jul 2009 ... What is tiered service? People or organizations operating websites ... Advocates of net neutrality say a tiered system will favour bigger ...  	1		
815	tiered site:pbs.org/moyers/moyersonamerica/net/neutrality.html	n/a	n/a	n/a	n/a		
816	tiered site:digitaltrends.com/computing/net-neutrality-to-be-debated-at-ces-2010	n/a	n/a	n/a	n/a		
817	tiered site:news.bbc.co.uk/2/hi/8315918.stm	BBC NEWS | Technology | Big names support net neutrality	http://news.bbc.co.uk/2/hi/8315918.stm	20 Oct 2009 ... Some internet providers have called for a tiered system, in which bandwidth- heavy data like videos travel slower. ...news.bbc.co.uk/2/hi/8315918.stm - Cached 	1		
818	tiered site:wisegeek.com/what-is-net-neutrality.htm	n/a	n/a	n/a	n/a		
819	tiered site:cybertelecom.org/ci/neutral.htm	n/a	n/a	n/a	n/a		
820	tiered site:arstechnica.com/tech-policy/news/2009/12/big-cable-pro-net-neutrality-arguments-turn-first-amendment-on-its-head.ars	n/a	n/a	n/a	n/a		
821	tiered site:circleid.com/topics/net_neutrality	CircleID - Net Neutrality News, Opinions and Blogs	http://www.circleid.com/topics/net_neutrality/most_viewed	14 Jun 2008 ... My weekly Law Bytes column (Toronto Star version, freely available version) examines the growing trend toward a two- tiered Internet, ...  	7		
822	tiered site:circleid.com/topics/net_neutrality	CircleID - Net Neutrality News, Opinions and Blogs	http://www.circleid.com/topics/net_neutrality/blogs/P30/	In response to customer feedback, Time Warner Cable has discontinued its trials of tiered Internet service. [Corporate Announcement here. ...  	7		
823	tiered site:circleid.com/topics/net_neutrality	CircleID - Net Neutrality News, Opinions and Blogs	http://www.circleid.com/topics/net_neutrality	25 Oct 2009 ... ICANN Confirms: Tiered Pricing Not Forbidden in New .BIZ, .INFO and .ORG Contracts. Comments: 17; Views: 41436 ...  	7		
824	tiered site:circleid.com/topics/net_neutrality	CircleID - Net Neutrality News, Opinions and Blogs	http://www.circleid.com/topics/net_neutrality/blogs/P110/		7		
825	tiered site:circleid.com/topics/net_neutrality	CircleID - Net Neutrality News, Opinions and Blogs	http://www.circleid.com/topics/net_neutrality/recently_commented/P45/	AT&T Following Steps of Cable Companies, Considers Tiered Broadband Pricing. Last Comment: Jun 16, 2008. AT&T, United States' largest Internet provider, ...  	7		
826	tiered site:circleid.com/topics/net_neutrality	CircleID - Net Neutrality News, Opinions and Blogs	http://www.circleid.com/topics/net_neutrality/most_viewed/P45/	How Tiered Internet Pricing Could Actually Facilitate P2P. Jan 28, 2008. Time Warner Cable's planned experiment with tiered charging for Internet access has ...  	7		
827	tiered site:circleid.com/topics/net_neutrality	CircleID - Net Neutrality News, Opinions and Blogs	http://www.circleid.com/topics/net_neutrality/recently_commented/P75/	My weekly Law Bytes column (Toronto Star version, freely available version) examines the growing trend toward a two- tiered Internet, which upends the ...  	7		
828	tiered site:blogs.wsj.com/digits/2009/10/18/facebook-and-twitter-founders-join-net-neutrality-wars	n/a	n/a	n/a	n/a		
829	tiered site:cnn.com/2009/TECH/10/24/net.neutrality.politics/index.html	n/a	n/a	n/a	n/a		
830	tiered site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=42		4		
831	tiered site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=53		4		
832	tiered site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=48		4		
833	tiered site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=54		4		
834	tiered site:freepress.net/policy/internet/net_neutrality	n/a	n/a	n/a	n/a		
835	tiered site:online.wsj.com/article/SB125329467451823485.html	n/a	n/a	n/a	n/a		
836	tiered site:openinternetcoalition.com	Testimony of Caroline Fredrickson Director, Washington Legislative ...	http://www.openinternetcoalition.com/files/Fredrickson_Testimony.pdf		1		
837	tiered site:techcrunch.com/2008/08/31/the-net-neutrality-debate-all-on-one-page	The Net Neutrality Debate All On One Page	http://www.techcrunch.com/2008/08/31/the-net-neutrality-debate-all-on-one-page/	31 Aug 2008 ... The only think they see in a tiered Internet is more MONEY. Just read some of the quotes from Verizon, AT&T and Comcast in the last few ...  	1		
838	tiered site:usatoday.com/tech/news/2009-12-09-netneutrality09_CV_N.htm	n/a	n/a	n/a	n/a		
839	censorship site:en.wikipedia.org/wiki/Network_neutrality	Network neutrality - Wikipedia, the free encyclopedia	http://en.wikipedia.org/wiki/Network_neutrality	Quoting Bram Cohen, the creator of BitTorrent,"I most definitely do not want the Internet to become like television where there's actual censorship ... ...  	1		
840	censorship site:en.wikipedia.org/wiki/Network_neutrality_in_the_United_States	Network neutrality in the United States - Wikipedia, the free ...	http://en.wikipedia.org/wiki/Network_neutrality_in_the_United_States	Quoting Bram Cohen, the creator of BitTorrent,"I most definitely do not want the Internet to become like television where there's actual censorship ... ...  	1		
841	censorship site:savetheinternet.com	AT&T Plays Gatekeeper. Censors Pearl Jam - SaveTheInternet.com Archive	http://www.savetheinternet.com/blog/2007/08/09/att-plays-gatekeeper-censors-pearl-jam/	9 Aug 2007 ... âWhat happened to us this weekend was a wake up call, and it's about something much bigger than the censorship of a rock band,â Pearl Jam ...  	132		
842	censorship site:savetheinternet.com	Net Neutrality at Home Is Key to Promoting Democracy Abroad, say ...	http://www.savetheinternet.com/blog/09/11/25/net-neutrality-home-key-promoting-democracy-abroad-say-white-house-state-department	25 Nov 2009 ... Comcast has been censoring conservative message board posters in my ... Comcast's systematic censoring of conservative opinions on their ...  	132		
843	censorship site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/blog/2007/08/15/att-gets-caught-in-its-own-spin-cycle/	15 Aug 2007 ... Look no further than AT&T's recent censorship of a Pearl Jam concert webcast, just as lead singer Eddie Vedder launched into a critique of ...  	132		
844	censorship site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2007/10/page/2/	âThe Verizon policy was textbook censorship ,â the Times editors add. âAny government that tried it would be rightly labeled authoritarian. ...  	132		
845	censorship site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/blog/2007/12/11/coalition-members-call-for-an-end-to-cell-phone-censorship/	11 Dec 2007 ... In response to today's petition, FCC Commissioner Michael J. Copps told the Washington Post that recent examples of wireless censorship are ...  	132		
846	censorship site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2007/08/	Look no further than AT&T's recent censorship of a Pearl Jam concert webcast, ... Another declared the Pearl Jam censorship âan isolated incidentâ â  an ...  	132		
847	censorship site:savetheinternet.com	The Internet: It's Not a Truck, It's a Town Square | Save the Internet	http://www.savetheinternet.com/blog/09/10/06/internet-its-not-truck-its-town-square	6 Oct 2009 ... Stifling openness on the Internet isn't always about censorship . .... Why do you use Iran and not China as an example of net censorship ? ...  	132		
848	censorship site:savetheinternet.com	Mike Loren Riggs | Save the Internet	http://www.savetheinternet.com/story/2094	Those of us who prefer to find our own news sources would like to see the internet remain censorship -free. While having corporations control the bandwidths ...  	132		
849	censorship site:savetheinternet.com	Can Cellphone Companies Censor Text Messages? | Free Press	https://www.savetheinternet.com/news/27379	25 Oct 2007 ... An incident of private censorship last month highlighted the tremendous power that phone companies like Verizon have over communications ...  	132		
850	censorship site:savetheinternet.com	Andrea Sea Namaste | Save the Internet	http://www.savetheinternet.com/story/2130	Bill Moyers said that what has happened to corporate-owned television and radio amounts to CENSORSHIP OF KNOWLEDGE BY MONOPOLIZATION OF THE MEANS OF ...  	132		
851	censorship site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/blog/2007/10/01/whos-the-biggest-threat-to-free-speech-in-america/	1 Oct 2007 ... Over the last week we learned that the nation's two largest telecommunications firms want to get into the business of censorship as well ...  	132		
852	censorship site:savetheinternet.com	NARAL and the Christian Coalition Ask Verizon - SaveTheInternet ...	http://www.savetheinternet.com/blog/2007/10/17/naral-and-the-christian-coalition-ask-verizon-can-you-hear-us-now/	17 Oct 2007 ... When news of the censorship sparked widespread public outrage, the telco giant ... In calling for congressional hearings on the censorship , ...  	132		
853	censorship site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2007/09/	Verizon's censorship of the national pro-choice organization NARAL is just the ...  Censorship by AT&T and Verizon shows us what we can expect in a future if ...  	132		
854	censorship site:savetheinternet.com	The Internet's Greatest Gift: Participation | Save the Internet	http://www.savetheinternet.com/blog/09/12/16/internets-greatest-gift-participation	16 Dec 2009 ... The Internet lets us route around traditional media gatekeepers, who often functioned like private censors . People can create new tools and ...  	132		
855	censorship site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2007/12/	Censorship by AT&T and Verizon is further proof that these corporate giants simply cannot be .... Coalition Members Call for an End to Cell Phone Censorship  ...  	132		
856	censorship site:savetheinternet.com	Why the Future of Online Speech Depends on Net Neutrality | Save ...	http://www.savetheinternet.com/blog/09/11/04/why-future-online-speech-depends-net-neutrality	4 Nov 2009 ... It  was the first time the country's police had spoken publicly about Internet censorship . The thought that European countries could enact ...  	132		
857	censorship site:savetheinternet.com	Washington's Astroturf Economy | Save the Internet	http://www.savetheinternet.com/blog/09/11/18/washington%E2%80%99s-astroturf-economy	18 Nov 2009 ... To read about my experiences with Wikipedia censorship see the following page: http://zakherys.tripod.com/wikipedia_censorship.htm ...  	132		
858	censorship site:savetheinternet.com	Helping Iran Target Iranians | Save the Internet	http://www.savetheinternet.com/blog/09/07/11/helping-iran-target-iranians	11 Jul 2009 ... "Internet Censorship is a real challenge, and not one any particular industry -- much less any single company -- can tackle on its own, ...  	132		
859	censorship site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2007/10/	Once again â following incidents of AT&T censoring Pearl Jam online and Verizon .... When news of the censorship sparked widespread public outrage, ...  	132		
860	censorship site:savetheinternet.com	Will Hill | Save the Internet	http://www.savetheinternet.com/story/30344	14 Nov 2009 ... Restrictions built into "residential" web service have already been used for political censorship in the US. Free networks prevent this sort ...  	132		
861	censorship site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2008/04/page/2/	âBut outright censorship and obstruction of access are only one part of the issue, ... âOutright censorship is way too visible for them to get away with. ...  	132		
862	censorship site:savetheinternet.com	Who Really Owns Your Phone? | Save the Internet	http://www.savetheinternet.com/blog/09/06/16/who-really-owns-your-phone	16 Jun 2009 ... The rejection of many apps borders on outright censorship . For instance, certain e-book readers have been rejected due to content that they ...  	132		
863	censorship site:savetheinternet.com	Distraction	https://www.savetheinternet.com/files/fp-FairnessDoctrine.pdf	File Format: PDF/Adobe Acrobat - Quick View  pose no threat of censorship . Local content rules have a long history in almost every medium, ... plausible argument that ownership limits censor content. ...  	132		
864	censorship site:savetheinternet.com	Iraq Veterans Against War, one Long Island mans account, and the ...	https://www.savetheinternet.com/node/40886	Censorship is the bane of our society, to get some Journalistic integrity and/or some type of opposing view, check the links below and familiarize ...  	132		
865	censorship site:savetheinternet.com	Debbie Sequichie-Kerchee | Save the Internet	http://www.savetheinternet.com/story/2059	Abolishing Net Neutrality is only one step away and leads to censorship on the internet. Additionally, it means that I would only have access to certain ...  	132		
866	censorship site:savetheinternet.com	Join the Fight for Internet Freedom | Free Press	https://www.savetheinternet.com/savetheinternet	They want to reserve the right to censor free speech and block any ... If you believe in fighting censorship and protecting free speech online, join us. ...  	132		
867	censorship site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/blog/2008/01/04/setting-the-stage-for-a-people-powered-web-in-2008/	4 Jan 2008 ... Strange Bedfellows Join Against Net Censorship . Verizon's blocking of a NARAL Pro-Choice America text message sent to the group's members ...  	132		
868	censorship site:savetheinternet.com	Media Reform Organization Directory | Free Press- Page 6	https://www.savetheinternet.com/resources/org_directory?page=5	The National Coalition Against Censorship (NCAC), founded in 1974, is an alliance of 50 national non-profit organizations, including literary, artistic, ...  	132		
869	censorship site:savetheinternet.com	The Battle to Access Information Online | Save the Internet	http://www.savetheinternet.com/blog/09/12/11/battle-access-information-online	11 Dec 2009 ... Does this include censoring , blocking or stifling applications such as VoIP, Google Voice and legal peer-to-peer networking applications by ...  	132		
870	censorship site:savetheinternet.com	Teije Wijnterp | Save the Internet	http://www.savetheinternet.com/story/13178	When censorship enters the picture -  be it by secret police lockdown  or by economic preference - the picture becomes ugly. ...  	132		
871	censorship site:biggovernment.com/2010/01/06/the-left-continues-to-break-more-cracks-in-net-neutrality-front	n/a	n/a	n/a	n/a		
872	censorship site:reclaimthemedia.org/broadband/cable/new_study_suggests_net_neutral0701	n/a	n/a	n/a	n/a		
873	censorship site:broadcastingcable.com/article/442481-Minority_Women_s_Organizations_Call_on_FCC_to_Ponder_Net_Neutrality_Rules.php	n/a	n/a	n/a	n/a		
874	censorship site:macsimumnews.com/index.php/archive/net_neutrality_expected_be_debated_at_ces_2010	n/a	n/a	n/a	n/a		
875	censorship site:netneutrality.michaelgeist.ca	Internet service providers | Neutrality	http://netneutrality.michaelgeist.ca/category/topics/internet-service-providers	Take filtering: by allowing ISPs to silently block access to sites that displease them, we invite all the ills that accompany censorship â Telus, ...  	2		
876	censorship site:netneutrality.michaelgeist.ca	Net Neutrality | Neutrality	http://netneutrality.michaelgeist.ca/category/topics/net-neutrality	Take filtering: by allowing ISPs to silently block access to sites that displease them, we invite all the ills that accompany censorship â Telus, ...  	2		
877	censorship site:wired.com/epicenter/2009/09/net-neutrality-announcement	n/a	n/a	n/a	n/a		
878	censorship site:wearetheweb.org	n/a	n/a	n/a	n/a		
879	censorship site:saveournet.ca	Clement: Internet Santa or Grinch? | SaveOurNet.ca	http://saveournet.ca/card?page=2	3 Dec 2009 ... Make no mistake, control of traffic is censorship . Establishing a class system on the internet, allowing complete and total monitoring of ...  	5		
880	censorship site:saveournet.ca	AgainstTheLaw | SaveOurNet.ca	http://saveournet.ca/content/againstthelaw	22 Feb 2009 ... Say No To Commercial Censorship and Yes to Exposing The Truth around us, visit http://www.againstthelaw.net to upload your videos instead of ...  	5		
881	censorship site:saveournet.ca	Terri McSorley | SaveOurNet.ca	http://saveournet.ca/content/terri-mcsorley	I take a strong stand on free speech and censorship issues and believe adults have a right to choose what they watch and read. ...  	5		
882	censorship site:saveournet.ca	Clement: Internet Santa or Grinch? | SaveOurNet.ca	http://saveournet.ca/card?page=1	3 Dec 2009 ... the internet are allowing them to unilaterally enforce discriminatory access to the internet, as well as zero-oversight censorship . ...  	5		
883	censorship site:saveournet.ca	Matt Rose | SaveOurNet.ca	http://www.saveournet.ca/content/matt-rose		5		
884	censorship site:news.cnet.com/Net-neutrality-showdown/2009-1028_3-6055133.html	Net neutrality showdown - CNET News	http://news.cnet.com/Net-neutrality-showdown/2009-1028_3-6055133.html	Net neutrality or Net censorship ? ACLU's Caroline Fredrickson says Dick Armey's criticism of the Christian Coalition misses the point. July 24, 2006 ...  	1		
885	censorship site:searchnetworking.techtarget.com/sDefinition/0,,sid7_gci1207194,00.html	n/a	n/a	n/a	n/a		
886	censorship site:thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq	Blackburn: Net neutrality is 'Fairness Doctrine for the Internet ...	http://thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq?page=15	McCain or a rule that would prevent censorship of content?http://www.youpolls. com/details.asp?pid=6349.BY Jeffboste on 10/23/2009 at 14:21 ...thehill.com/.../63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq?... - Cached 	5		
887	censorship site:thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq	Blackburn: Net neutrality is 'Fairness Doctrine for the Internet ...	http://thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq?page=14	It had the effect  of being a form of censorship .Net neutrality prevents those who control the pysical internet from hampering the delivery of information by ...  	5		
888	censorship site:thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq	Blackburn: Net neutrality is 'Fairness Doctrine for the Internet ...	http://thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq?page=12	The typical commie LIE is that, "This isn't about censorship , it's about making Interenet equal for averybody." As we all know, if left to the control of ...  	5		
889	censorship site:thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq	Blackburn: Net neutrality is 'Fairness Doctrine for the Internet ...	http://thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq?page=5	That lefties are so tolerant of censorship is a strong indictment that they ahve never really been serious about freedom.Net Neutrality or re-censorhsip of ...  	5		
890	censorship site:thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq	Blackburn: Net neutrality is 'Fairness Doctrine for the Internet ...	http://thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq?page=10	To even consider this for the internet is blatant censorship and ... Net neutrality has nothing to do with censorship or the fairness doctrine, idiots. ...  	5		
891	censorship site:cbc.ca/technology/story/2009/07/02/f-net-neutrality-faq.html	n/a	n/a	n/a	n/a		
892	censorship site:pbs.org/moyers/moyersonamerica/net/neutrality.html	n/a	n/a	n/a	n/a		
893	censorship site:digitaltrends.com/computing/net-neutrality-to-be-debated-at-ces-2010	n/a	n/a	n/a	n/a		
894	censorship site:news.bbc.co.uk/2/hi/8315918.stm	n/a	n/a	n/a	n/a		
895	censorship site:wisegeek.com/what-is-net-neutrality.htm	What is Net Neutrality?	http://www.wisegeek.com/what-is-net-neutrality.htm	Government control over the Internet's basic network, opponents argue, would only lead to increased censorship and invasion of privacy. ...  	1		
896	censorship site:cybertelecom.org/ci/neutral.htm	n/a	n/a	n/a	n/a		
897	censorship site:arstechnica.com/tech-policy/news/2009/12/big-cable-pro-net-neutrality-arguments-turn-first-amendment-on-its-head.ars	Big Cable: Net neutrality violates ISP 1st Amendment rights	http://arstechnica.com/tech-policy/news/2009/12/big-cable-pro-net-neutrality-arguments-turn-first-amendment-on-its-head.ars	9 Dec 2009 ... The head of  the National  Cable and Telecommunications Association lashed out at net neutrality supporters who say Internet ...  	1		
898	censorship site:circleid.com/topics/net_neutrality	CircleID - Net Neutrality News, Opinions and Blogs	http://www.circleid.com/topics/net_neutrality/blogs/P20/	The Wall Street Journal's dubious story about Iran's use of Deep Packet Inspection  (DPI) for spying, censorship and disinformation appears in a highly ...  	3		
899	censorship site:circleid.com/topics/net_neutrality	CircleID - Net Neutrality News, Opinions and Blogs	http://www.circleid.com/topics/net_neutrality/most_viewed/P60/	How about censorship by federally mandated filters that make it no longer " Internet." That's the effect of the FCC's proposed service rules for Advanced ...www.circleid.com/topics/net_neutrality/most_viewed/P60/ - Cached 	3		
900	censorship site:circleid.com/topics/net_neutrality	CircleID - Net Neutrality News, Opinions and Blogs	http://www.circleid.com/topics/net_neutrality	25 Oct 2009 ... Access Providers Broadband Censorship Cloud Computing Cyberattack Cybercrime Cybersquatting Data Center DNS DNSSEC Domain Names Domain ...  	3		
901	censorship site:blogs.wsj.com/digits/2009/10/18/facebook-and-twitter-founders-join-net-neutrality-wars	n/a	n/a	n/a	n/a		
902	censorship site:cnn.com/2009/TECH/10/24/net.neutrality.politics/index.html	n/a	n/a	n/a	n/a		
903	censorship site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=47		4		
904	censorship site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=24		4		
905	censorship site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=55		4		
906	censorship site:publicknowledge.org/issues/network-neutrality	Issue: Network Neutrality | Public Knowledge	http://www.publicknowledge.org/issues/network-neutrality/items?page=23		4		
907	censorship site:freepress.net/policy/internet/net_neutrality	n/a	n/a	n/a	n/a		
908	censorship site:online.wsj.com/article/SB125329467451823485.html	n/a	n/a	n/a	n/a		
909	censorship site:openinternetcoalition.com	Open Internet Coalition: Letter to FCC Calling for Analysis of ...	http://www.openinternetcoalition.com/index.cfm?objectid=AEDB97E3-F1F6-6035-B03D732E9D56BE0D	Letter to FCC Calling for Analysis of Current Legal Limitations on Censorship for Wireless  Operators. Senators Byron Dorgan (D-NC) and Olympia Snowe (R-ME) ...  	10		
